"attribute_id","entity_type_id","attribute_code","attribute_model","backend_model","backend_type","backend_table","frontend_model","frontend_input","frontend_label","frontend_class","source_model","is_required","is_user_defined","default_value","is_unique","note","is_bfm_defined","attribute_id","frontend_input_renderer","is_global","is_visible","is_searchable","is_filterable","is_comparable","is_visible_on_front","is_html_allowed_on_front","is_used_for_price_rules","is_filterable_in_search","used_in_product_listing","used_for_sort_by","is_configurable","apply_to","is_visible_in_advanced_search","position","is_wysiwyg_enabled","is_used_for_promo_rules","search_weight","is_deleted","attribute_set_and_group_names"
"124","4","price_type",NULL,NULL,"int",NULL,NULL,"select","Price Type",NULL,"adg_customizer/product_source_priceType","1","1","1","0",NULL,"0","124",NULL,"1","0","0","0","0","1","0","0","0","1","0","1","customframe,frame","0","0","0","0","1","0","Frame|Prices"
"127","4","price_view",NULL,NULL,"int",NULL,NULL,"select","Price View",NULL,"bundle/product_attribute_source_price_view","1","1",NULL,"0",NULL,"0","127",NULL,"1","1","0","0","0","0","0","0","0","1","0","0","bundle","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"352","4","product_videos",NULL,NULL,"text",NULL,NULL,"text","Product Videos",NULL,NULL,"0","1",NULL,"0",NULL,"0","352",NULL,"1","0","0","0","0","1","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Mat|Product Videos"
"411","4","profit_percentage",NULL,NULL,"decimal",NULL,NULL,"text","Profit Percentage",NULL,NULL,"1","1",NULL,"0",NULL,"0","411",NULL,"1","1","0","0","0","1","0","0","0","1","0","0",simple,"0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"101","4","recurring_profile",NULL,"catalog/product_attribute_backend_recurring","text",NULL,NULL,"text","Recurring Payment Profile",NULL,NULL,"0","0",NULL,"0",NULL,"0","101",NULL,"1","1","0","0","0","0","0","0","0","0","0","0","simple,virtual","0","0","0","0","1","0","Frame|Recurring Profile,Mat|Recurring Profile"
"110","4","required_options",NULL,NULL,"static",NULL,NULL,"text",NULL,NULL,NULL,"0","0",NULL,"0",NULL,"0","110",NULL,"1","0","0","0","0","0","0","0","0","1","0","1",NULL,"0","0","0","0","1","0","Frame|General,Mat|General"
"130","4","samples_title",NULL,NULL,"varchar",NULL,NULL,NULL,"Samples title",NULL,NULL,"1","0",NULL,"0",NULL,"0","130",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","downloadable","0","0","0","0","1","0","Frame|General,Mat|General"
"128","4","shipment_type",NULL,NULL,"int",NULL,NULL,NULL,"Shipment",NULL,NULL,"1","0",NULL,"0",NULL,"0","128",NULL,"1","0","0","0","0","0","0","0","0","1","0","0","bundle","0","0","0","0","1","0","Frame|General,Mat|General"
"73","4","short_description",NULL,NULL,"text",NULL,NULL,"textarea","Short Description",NULL,NULL,"0","0",NULL,"0",NULL,"0","73",NULL,"0","1","1","0","1","0","1","0","0","1","0","1",NULL,"0","0","1","0","1","0","Frame|General,Mat|General"
"74","4","sku",NULL,"catalog/product_attribute_backend_sku","static",NULL,NULL,"text","SKU",NULL,NULL,"1","0",NULL,"1",NULL,"0","74",NULL,"1","1","1","0","1","0","0","1","0","0","0","1",NULL,"0","0","0","1","1","0","Frame|General,Mat|General"
"125","4","sku_type",NULL,NULL,"int",NULL,NULL,NULL,NULL,NULL,NULL,"1","0",NULL,"0",NULL,"0","125",NULL,"1","0","0","0","0","0","0","0","0","0","0","0","bundle","0","0","0","0","1","0","Frame|General,Mat|General"
"86","4","small_image",NULL,NULL,"varchar",NULL,"catalog/product_attribute_frontend_image","media_image","Small Image",NULL,NULL,"0","0",NULL,"0",NULL,"0","86",NULL,"0","1","0","0","0","0","0","0","0","1","0","1",NULL,"0","0","0","0","1","0","Frame|Images,Mat|Images"
"113","4","small_image_label",NULL,NULL,"varchar",NULL,NULL,"text","Small Image Label",NULL,NULL,"0","0",NULL,"0",NULL,"0","113",NULL,"0","0","0","0","0","0","0","0","0","1","0","0",NULL,"0","0","0","0","1","0","Frame|General,Mat|General"
"96","4","status",NULL,NULL,"int",NULL,NULL,"select","Status",NULL,"catalog/product_status","1","0",NULL,"0",NULL,"0","96",NULL,"2","1","1","0","0","0","0","0","0","1","0","1",NULL,"0","0","0","0","1","0","Frame|General,Mat|General"
"348","4","supplier",NULL,NULL,"int",NULL,NULL,"select","Vendor",NULL,"eav/entity_attribute_source_table","0","1",,"0",NULL,"0","348",NULL,"0","1","0","0","0","0","0","0","0","0","0","0",simple,"0","0","0","1","1","0","Frame|Frames,Mat|Mat"
"122","4","tax_class_id",NULL,NULL,"int",NULL,NULL,"select","Tax Class",NULL,"tax/class_source_product","1","0",NULL,"0",NULL,"0","122",NULL,"2","1","1","0","0","0","0","0","0","1","0","1","simple,configurable,virtual,bundle,downloadable,customframe,frame","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"87","4","thumbnail",NULL,NULL,"varchar",NULL,"catalog/product_attribute_frontend_image","media_image","Thumbnail",NULL,NULL,"0","0",NULL,"0",NULL,"0","87",NULL,"0","1","0","0","0","0","0","0","0","1","0","1",NULL,"0","0","0","0","1","0","Frame|Images,Mat|Images"
"114","4","thumbnail_label",NULL,NULL,"varchar",NULL,NULL,"text","Thumbnail Label",NULL,NULL,"0","0",NULL,"0",NULL,"0","114",NULL,"0","0","0","0","0","0","0","0","0","1","0","0",NULL,"0","0","0","0","1","0","Frame|General,Mat|General"
"116","4","updated_at",NULL,"eav/entity_attribute_backend_time_updated","static",NULL,NULL,"text",NULL,NULL,NULL,"1","0",NULL,"0",NULL,"0","116",NULL,"1","0","0","0","0","0","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Frame|General,Mat|General"
"97","4","url_key",NULL,NULL,"varchar",NULL,NULL,"text","URL Key",NULL,NULL,"0","0",NULL,"0",NULL,"0","97",NULL,"0","1","0","0","0","0","0","0","0","1","0","1",NULL,"0","0","0","0","1","0","Frame|General,Mat|General"
"98","4","url_path",NULL,NULL,"varchar",NULL,NULL,"text",NULL,NULL,NULL,"0","0",NULL,"0",NULL,"0","98",NULL,"0","0","0","0","0","0","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Frame|General,Mat|General"
"146","4","use_config_allow_message",NULL,NULL,"int",NULL,NULL,"text","Use Config Allow Message",NULL,NULL,"0","0",NULL,"0",NULL,"0","146",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","giftcard","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"144","4","use_config_email_template",NULL,NULL,"int",NULL,NULL,"text","Use Config Email Template",NULL,NULL,"0","0",NULL,"0",NULL,"0","144",NULL,"0","0","0","0","0","0","0","0","0","0","0","0","giftcard","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"140","4","use_config_is_redeemable",NULL,NULL,"int",NULL,NULL,"text","Use Config Is Redeemable",NULL,NULL,"0","0",NULL,"0",NULL,"0","140",NULL,"2","0","0","0","0","0","0","0","0","0","0","0","giftcard","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"142","4","use_config_lifetime",NULL,NULL,"int",NULL,NULL,"text","Use Config Lifetime",NULL,NULL,"0","0",NULL,"0",NULL,"0","142",NULL,"2","0","0","0","0","0","0","0","0","0","0","0","giftcard","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"102","4","visibility",NULL,NULL,"int",NULL,NULL,"select","Visibility",NULL,"catalog/product_visibility","1","0","4","0",NULL,"0","102",NULL,"0","1","0","0","0","0","0","0","0","0","0","1",NULL,"0","0","0","0","1","0","Frame|General,Mat|General"
"288","4","waste_factor",NULL,NULL,"decimal",NULL,NULL,"text","Waste Factor",NULL,NULL,"1","1",NULL,"0",NULL,"1","288",NULL,"1","1","0","0","0","1","0","0","0","1","0","1","simple,customframe,frame","0","0","0","0","1","0","Frame|Prices,Mat|Prices"
"80","4","weight",NULL,NULL,"decimal",NULL,NULL,"weight","Weight",NULL,NULL,"1","0",NULL,"0",NULL,"0","80",NULL,"1","1","0","0","0","0","0","0","0","0","0","1",simple,"0","0","0","0","1","0","Frame|General,Mat|General"
"402","4","width_of_moulding_for_shell",NULL,NULL,"text",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Frontend\Fractional,"select","Width of Moulding for Shell",NULL,Ziffity\CustomFrame\Model\Product\Attribute\Source\Type\Fractional,"0","1",NULL,"0",NULL,"0","402",NULL,"1","1","0","0","0","1","0","0","0","1","0","1",simple,"0","0","0","1","1","0","Frame|Frames"
